transaction_number,invoice,name,date,debit_credit,account,amount
000167,INV2025-00167,Sales invoice to Fable Industries,11/02/2025,D,411NJW,13303.93
000167,INV2025-00167,Sales invoice to Fable Industries,11/02/2025,C,703,11086.61
000167,INV2025-00167,Sales invoice to Fable Industries,11/02/2025,C,44571,2217.32
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,D,2676,12646.60
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,D,3511,4240.96
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,C,168,16887.56
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,D,602,8842.21
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,D,44566,1768.44
000168,INV2025-00168,Goods purchase from Dockside Hardware,07/01/2025,C,401GRN,10610.65
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,D,2906,15231.30
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,D,311,6871.69
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,C,167,22102.99
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,D,6226,4819.36
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,D,44566,963.87
000169,INV2025-00169,Service expense from Xenon Systems,22/11/2025,C,401IMP,5783.23
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,D,2675,12485.82
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,D,3586,2376.47
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,C,165,14862.29
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,D,411TSH,13805.94
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,C,706,11504.95
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,C,44571,2300.99
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,D,6615,133.31
000170,INV2025-00170,Sales invoice to Fjord Buyers,09/03/2025,C,512,133.31
000171,,Exceptional expense paid,15/04/2025,D,2153,7409.83
000171,,Exceptional expense paid,15/04/2025,D,3971,7344.74
000171,,Exceptional expense paid,15/04/2025,C,161,14754.57
000171,,Exceptional expense paid,15/04/2025,D,6714,1398.92
000171,,Exceptional expense paid,15/04/2025,C,5124,1398.92
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,D,2313,15217.13
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,D,394,6224.86
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,C,101,21441.99
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,D,6152,1535.43
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,D,44562,307.09
000172,INV2025-00172,Service expense from Epsilon Tech,20/02/2025,C,401PAC,1842.52
000173,,Exceptional expense paid,31/03/2025,D,2675,9346.99
000173,,Exceptional expense paid,31/03/2025,D,3222,215.17
000173,,Exceptional expense paid,31/03/2025,C,164,9562.16
000173,,Exceptional expense paid,31/03/2025,D,675,3149.22
000173,,Exceptional expense paid,31/03/2025,C,531,3149.22
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,D,2976,955.56
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,D,35,10649.93
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,C,167,11605.49
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,D,607,5589.41
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,D,44566,1117.88
000174,INV2025-00174,Goods purchase from Yellow Market,15/11/2025,C,401ENG,6707.29
000175,,Initial equipment and inventory setup,01/06/2025,D,2182,15133.46
000175,,Initial equipment and inventory setup,01/06/2025,D,3221,8104.87
000175,,Initial equipment and inventory setup,01/06/2025,C,165,23238.33
000176,,Initial equipment and inventory setup,05/03/2025,D,2931,10428.82
000176,,Initial equipment and inventory setup,05/03/2025,D,3935,4443.52
000176,,Initial equipment and inventory setup,05/03/2025,C,168,14872.34
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,D,272,15671.12
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,D,3581,6839.42
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,C,167,22510.54
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,D,601,2244.15
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,D,44566,448.83
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,C,401EXA,2692.98
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,D,401EXA,1195.01
000177,INV2025-00177,Goods purchase from Vector Industry,02/05/2025,C,5124,1195.01
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,206,13704.12
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,3552,1599.04
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,C,164,15303.16
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,607,2702.94
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,44562,540.59
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,C,401GMA,3243.53
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,411YPW,2781.37
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,C,707,2317.81
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,C,44571,463.56
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,D,66188,501.69
000178,INV2025-00178,Sales invoice to Pioneer Trading,07/02/2025,C,5124,501.69
000179,,Initial equipment and inventory setup,09/03/2025,D,291,5335.01
000179,,Initial equipment and inventory setup,09/03/2025,D,3921,5868.15
000179,,Initial equipment and inventory setup,09/03/2025,C,165,11203.16
000180,,Initial equipment and inventory setup,25/04/2025,D,21351,3021.17
000180,,Initial equipment and inventory setup,25/04/2025,D,3911,3787.06
000180,,Initial equipment and inventory setup,25/04/2025,C,108,6808.23
000181,,Initial equipment and inventory setup,25/01/2025,D,2772,16273.68
000181,,Initial equipment and inventory setup,25/01/2025,D,393,4723.65
000181,,Initial equipment and inventory setup,25/01/2025,C,165,20997.33
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,D,297,15678.99
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,D,39,10706.56
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,C,167,26385.55
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,D,607,6765.85
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,D,44566,1353.17
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,C,401KOR,8119.02
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,D,411AEL,13847.22
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,C,707,11539.35
000182,INV2025-00182,Sales invoice to Umbra Retail,17/09/2025,C,44571,2307.87
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,D,2135,12855.05
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,D,3926,4634.70
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,C,164,17489.75
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,D,411JRO,8493.61
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,C,707,7078.01
000183,INV2025-00183,Sales invoice to Yonder Commerce,20/02/2025,C,44571,1415.60
000184,,Initial equipment and inventory setup,01/11/2025,D,2157,14291.84
000184,,Initial equipment and inventory setup,01/11/2025,D,3411,11463.83
000184,,Initial equipment and inventory setup,01/11/2025,C,167,25755.67
000185,,Exceptional expense paid,31/05/2025,D,27682,5044.85
000185,,Exceptional expense paid,31/05/2025,D,3452,9238.10
000185,,Exceptional expense paid,31/05/2025,C,108,14282.95
000185,,Exceptional expense paid,31/05/2025,D,6715,2197.06
000185,,Exceptional expense paid,31/05/2025,C,531,2197.06
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,D,2151,16053.40
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,D,35,9028.25
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,C,167,25081.65
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,D,411CXC,9864.74
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,C,707,8220.62
000186,INV2025-00186,Sales invoice to Lagoon Partners,09/12/2025,C,44571,1644.12
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,D,27,8383.96
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,D,3912,1744.22
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,C,165,10128.18
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,D,411AHL,4998.65
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,C,702,4165.54
000187,INV2025-00187,Sales invoice to Fjord Buyers,22/09/2025,C,44571,833.11
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,D,21385,13409.08
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,D,3225,2338.93
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,C,167,15748.01
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,D,411JGK,3702.61
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,C,702,3085.51
000188,INV2025-00188,Sales invoice to Dune Wholesale,05/08/2025,C,44571,617.10
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,D,21383,1997.83
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,D,394,11182.65
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,C,165,13180.48
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,D,602,2279.55
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,D,44566,455.91
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,C,401MAX,2735.46
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,D,531,683.34
000189,INV2025-00189,Goods purchase from Granite Works,19/11/2025,C,7627,683.34
000190,,Initial equipment and inventory setup,17/10/2025,D,29,6628.90
000190,,Initial equipment and inventory setup,17/10/2025,D,38,3925.08
000190,,Initial equipment and inventory setup,17/10/2025,C,165,10553.98
000191,,Initial equipment and inventory setup,11/12/2025,D,267,5563.26
000191,,Initial equipment and inventory setup,11/12/2025,D,3586,1768.62
000191,,Initial equipment and inventory setup,11/12/2025,C,108,7331.88
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,D,21381,3781.12
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,D,3224,4067.73
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,C,101,7848.85
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,D,626,7212.68
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,D,44562,1442.54
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,C,401RAP,8655.22
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,D,411OGH,19967.22
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,C,703,16639.35
000192,INV2025-00192,Sales invoice to Jade Retail,22/12/2025,C,44571,3327.87
000193,,Initial equipment and inventory setup,31/07/2025,D,20122,5037.37
000193,,Initial equipment and inventory setup,31/07/2025,D,322,10280.20
000193,,Initial equipment and inventory setup,31/07/2025,C,108,15317.57
000194,,Initial equipment and inventory setup,05/03/2025,D,2971,2973.60
000194,,Initial equipment and inventory setup,05/03/2025,D,3955,10116.45
000194,,Initial equipment and inventory setup,05/03/2025,C,164,13090.05
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,D,2182,3185.29
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,D,331,646.55
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,C,168,3831.84
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,D,6226,6880.16
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,D,44566,1376.03
000195,INV2025-00195,Service expense from Westline Transport,20/04/2025,C,401TEC,8256.19
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,D,21382,15438.76
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,D,372,4968.16
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,C,108,20406.92
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,D,626,1296.88
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,D,44566,259.38
000196,INV2025-00196,Service expense from Dockside Hardware,29/07/2025,C,401SUP,1556.26
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,297,5057.19
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,3926,10767.63
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,C,165,15824.82
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,607,2270.18
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,44566,454.04
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,C,401IMP,2724.22
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,401IMP,1147.41
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,C,531,1147.41
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,D,411GTZ,1740.85
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,C,703,1450.71
000197,INV2025-00197,Sales invoice to Lumen Buyers,03/04/2025,C,44571,290.14
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,D,218,17192.02
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,D,3261,1878.94
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,C,101,19070.96
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,D,626,3510.85
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,D,44566,702.17
000198,INV2025-00198,Service expense from Urban Catering,01/08/2025,C,401CLD,4213.02
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,D,268,17212.20
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,D,312,3485.83
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,C,165,20698.03
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,D,6061,8132.38
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,D,44566,1626.48
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,C,401SYS,9758.86
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,D,401SYS,6144.42
000199,INV2025-00199,Goods purchase from Dockside Hardware,08/01/2025,C,5121,6144.42
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,D,2315,956.41
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,D,3211,9487.40
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,C,1061,10443.81
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,D,411JGE,21019.21
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,C,707,17516.01
000200,INV2025-00200,Sales invoice to Quartz Customers,05/12/2025,C,44571,3503.20
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,21514,3541.37
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,372,9520.50
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,C,164,13061.87
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,607,8537.66
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,44562,1707.53
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,C,401SUP,10245.19
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,411URV,18258.00
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,C,701,15215.00
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,C,44571,3043.00
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,D,5124,591.56
000201,INV2025-00201,Sales invoice to Garnet Supply,05/07/2025,C,7616,591.56
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,D,2751,6152.81
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,D,3212,2190.58
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,C,164,8343.39
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,D,6226,7568.97
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,D,44566,1513.79
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,C,401CRN,9082.76
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,D,512,673.95
000202,INV2025-00202,Service expense from Iris Retail,19/04/2025,C,7627,673.95
000203,,Exceptional income received,09/09/2025,D,2618,3601.20
000203,,Exceptional income received,09/09/2025,D,372,2339.58
000203,,Exceptional income received,09/09/2025,C,165,5940.78
000203,,Exceptional income received,09/09/2025,D,531,1207.91
000203,,Exceptional income received,09/09/2025,C,7783,1207.91
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,D,27,10264.64
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,D,3222,6368.64
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,C,164,16633.28
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,D,411EYK,23156.76
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,C,702,19297.30
000204,INV2025-00204,Sales invoice to Noble Wholesale,30/05/2025,C,44571,3859.46
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,D,2385,6217.64
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,D,3552,7452.86
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,C,161,13670.50
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,D,6152,8627.15
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,D,44566,1725.43
000205,INV2025-00205,Service expense from Granite Works,26/03/2025,C,401MAX,10352.58
000206,INV2025-00206,Service expense from Inspire Studio,26/04/2025,D,203,14478.83
